context,questions,answers
He expresses discomfort marrying twelve-year-old Lord Lyonel states marry pointing strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .,Who is Corlys?,Corlys was a PERSON who He expresses discomfort marrying twelve-year-old Lord Lyonel states marry pointing strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .
He expresses discomfort marrying twelve-year-old Lord Lyonel states marry pointing strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .,What is Great Council 's?,Great Council 's is a ORG that He expresses discomfort marrying twelve-year-old Lord Lyonel states marry pointing strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .
He expresses discomfort marrying twelve-year-old Lord Lyonel states marry pointing strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .,Who is Valyria?,Valyria was a PERSON who He expresses discomfort marrying twelve-year-old Lord Lyonel states marry pointing strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .
He expresses discomfort marrying twelve-year-old Lord Lyonel states marry pointing strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .,What is Stepstones?,Stepstones is a ORG that He expresses discomfort marrying twelve-year-old Lord Lyonel states marry pointing strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .
The meeting interrupted Ser Steffon Darklyn Kingsguard announcing Rhaenyra returned Dragonstone much Viserys 's shock confusion.Viserys Rhaenyra brought chambers angrily chides going Dragonstone without crown 's leave putting danger reminding heir .,Who is Darklyn Kingsguard?,Darklyn Kingsguard was a PERSON who The meeting interrupted Ser Steffon Darklyn Kingsguard announcing Rhaenyra returned Dragonstone much Viserys 's shock confusion.
The meeting interrupted Ser Steffon Darklyn Kingsguard announcing Rhaenyra returned Dragonstone much Viserys 's shock confusion.Viserys Rhaenyra brought chambers angrily chides going Dragonstone without crown 's leave putting danger reminding heir .,What is Rhaenyra?,Rhaenyra is a ORG that The meeting interrupted Ser Steffon Darklyn Kingsguard announcing Rhaenyra returned Dragonstone much Viserys 's shock confusion.
The meeting interrupted Ser Steffon Darklyn Kingsguard announcing Rhaenyra returned Dragonstone much Viserys 's shock confusion.Viserys Rhaenyra brought chambers angrily chides going Dragonstone without crown 's leave putting danger reminding heir .,What is Dragonstone?,Dragonstone is a ORG that The meeting interrupted Ser Steffon Darklyn Kingsguard announcing Rhaenyra returned Dragonstone much Viserys 's shock confusion.
The meeting interrupted Ser Steffon Darklyn Kingsguard announcing Rhaenyra returned Dragonstone much Viserys 's shock confusion.Viserys Rhaenyra brought chambers angrily chides going Dragonstone without crown 's leave putting danger reminding heir .,Who is Viserys?,Viserys was a PERSON who The meeting interrupted Ser Steffon Darklyn Kingsguard announcing Rhaenyra returned Dragonstone much Viserys 's shock confusion.
The meeting interrupted Ser Steffon Darklyn Kingsguard announcing Rhaenyra returned Dragonstone much Viserys 's shock confusion.Viserys Rhaenyra brought chambers angrily chides going Dragonstone without crown 's leave putting danger reminding heir .,Who is Viserys Rhaenyra?,Viserys Rhaenyra was a PERSON who Viserys Rhaenyra brought chambers angrily chides going Dragonstone without crown 's leave putting danger reminding heir .
The meeting interrupted Ser Steffon Darklyn Kingsguard announcing Rhaenyra returned Dragonstone much Viserys 's shock confusion.Viserys Rhaenyra brought chambers angrily chides going Dragonstone without crown 's leave putting danger reminding heir .,What is Dragonstone?,Dragonstone is a ORG that Viserys Rhaenyra brought chambers angrily chides going Dragonstone without crown 's leave putting danger reminding heir .
The meeting interrupted Ser Steffon Darklyn Kingsguard announcing Rhaenyra returned Dragonstone much Viserys 's shock confusion.Viserys Rhaenyra brought chambers angrily chides going Dragonstone without crown 's leave putting danger reminding heir .,What is crown?,crown is a ORG that Viserys Rhaenyra brought chambers angrily chides going Dragonstone without crown 's leave putting danger reminding heir .
They speak Aemma time bonding shared grief Viserys notes Rhaenyra inherited lot .,Who is Viserys?,Viserys was a PERSON who They speak Aemma time bonding shared grief Viserys notes Rhaenyra inherited lot .
Viserys emphasizes could never replace Aemma Rhaenyra heir anything happen House Targaryen could come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line .,Who is Viserys?,Viserys was a PERSON who Viserys emphasizes could never replace Aemma Rhaenyra heir anything happen House Targaryen could come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line .
Viserys emphasizes could never replace Aemma Rhaenyra heir anything happen House Targaryen could come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line .,Who is Aemma Rhaenyra?,Aemma Rhaenyra was a PERSON who Viserys emphasizes could never replace Aemma Rhaenyra heir anything happen House Targaryen could come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line .
Viserys emphasizes could never replace Aemma Rhaenyra heir anything happen House Targaryen could come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line .,Who is Viserys?,Viserys was a PERSON who Viserys emphasizes could never replace Aemma Rhaenyra heir anything happen House Targaryen could come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line .
Rhaenyra assures understands king Viserys 's first duty realm Aemma would understood well.Viserys calls Small Council meeting next morning announces everyone 's shock intends marry Alicent Hightower .,Who is Viserys?,Viserys was a PERSON who Rhaenyra assures understands king Viserys 's first duty realm Aemma would understood well.
Rhaenyra assures understands king Viserys 's first duty realm Aemma would understood well.Viserys calls Small Council meeting next morning announces everyone 's shock intends marry Alicent Hightower .,Who is Viserys?,Viserys was a PERSON who Viserys calls Small Council meeting next morning announces everyone 's shock intends marry Alicent Hightower .
Rhaenyra assures understands king Viserys 's first duty realm Aemma would understood well.Viserys calls Small Council meeting next morning announces everyone 's shock intends marry Alicent Hightower .,What is Small Council?,Small Council is a ORG that Viserys calls Small Council meeting next morning announces everyone 's shock intends marry Alicent Hightower .
Rhaenyra assures understands king Viserys 's first duty realm Aemma would understood well.Viserys calls Small Council meeting next morning announces everyone 's shock intends marry Alicent Hightower .,Who is Alicent Hightower?,Alicent Hightower was a PERSON who Viserys calls Small Council meeting next morning announces everyone 's shock intends marry Alicent Hightower .
Lord Corlys enraged perceived insult family protests decision Viserys reminds king causing Corlys storm .,Who is Corlys?,Corlys was a PERSON who Lord Corlys enraged perceived insult family protests decision Viserys reminds king causing Corlys storm .
Lord Corlys enraged perceived insult family protests decision Viserys reminds king causing Corlys storm .,Who is Viserys?,Viserys was a PERSON who Lord Corlys enraged perceived insult family protests decision Viserys reminds king causing Corlys storm .
Lord Corlys enraged perceived insult family protests decision Viserys reminds king causing Corlys storm .,Who is Corlys?,Corlys was a PERSON who Lord Corlys enraged perceived insult family protests decision Viserys reminds king causing Corlys storm .
To Viserys 's surprise shocked hurt Rhaenyra shortly follows him.A year marriage Alicent gives son name Aegon .,Who is Viserys?,Viserys was a PERSON who To Viserys 's surprise shocked hurt Rhaenyra shortly follows him.
To Viserys 's surprise shocked hurt Rhaenyra shortly follows him.A year marriage Alicent gives son name Aegon .,Who is Alicent?,Alicent was a PERSON who A year marriage Alicent gives son name Aegon .
To Viserys 's surprise shocked hurt Rhaenyra shortly follows him.A year marriage Alicent gives son name Aegon .,Where is Aegon?,Aegon is a GPE that A year marriage Alicent gives son name Aegon .
On Aegon 's second nameday Viserys organizes royal hunt Kingswood excited leave politics court behind .,Where is Aegon?,Aegon is a GPE that On Aegon 's second nameday Viserys organizes royal hunt Kingswood excited leave politics court behind .
